description,alertlevel,alertscore,episodealertscore,country,fromdate,todate,severity (ha),iso3,GDACS ID,People affected,Duration (days),longitude,latitude
Green Forest fires in The Democratic Republic of Congo from: 30 May 2023 to: 10 Jun 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-05-30,2023-06-10,5837.0,COD,WF 1014758,0.0,11.0,25.50262437555309,-5.407844165757069
Green Forest fires in The Democratic Republic of Congo from: 30 May 2023 to: 09 Jun 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-05-30,2023-06-09,7269.0,COD,WF 1014953,349.0,10.0,20.341944269272926,-5.908775934215224
Green Forest fires in The Democratic Republic of Congo from: 22 May 2023 to: 09 Jun 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-05-22,2023-06-09,5559.0,COD,WF 1014602,0.0,18.0,22.073111959664608,-9.531433758054193
Green Forest fires in Angola from: 22 May 2023 to: 09 Jun 2023.,Green,1.0,0.5,Angola,2023-05-22,2023-06-09,7868.0,AGO,WF 1014717,0.0,18.0,22.540821015569875,-11.234954312467877
Green Forest fires in Canada from: 30 May 2023 to: 09 Jun 2023.,Green,1.0,0.5,Canada,2023-05-30,2023-06-09,5913.0,CAN,WF 1014730,0.0,10.0,-122.21720780591517,57.43358616997323
Green Forest fires in Angola from: 24 May 2023 to: 09 Jun 2023.,Green,1.0,0.5,Angola,2023-05-24,2023-06-09,19575.0,AGO,WF 1014715,725.0,16.0,16.870038592381164,-11.59812869951648
Green Forest fires in Mexico from: 21 May 2023 to: 09 Jun 2023.,Green,1.0,0.5,Mexico,2023-05-21,2023-06-09,7215.0,MEX,WF 1014695,180.0,19.0,-104.85390925510198,20.128634601600258
Green Forest fires in Mexico from: 29 May 2023 to: 08 Jun 2023.,Green,1.0,0.5,Mexico,2023-05-29,2023-06-08,8880.0,MEX,WF 1014623,0.0,10.0,-107.23080392786768,29.8090540558297
Green Forest fires in The Democratic Republic of Congo from: 20 May 2023 to: 08 Jun 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-05-20,2023-06-08,6396.0,COD,WF 1014629,536.0,19.0,22.41872199148953,-10.72115472433206
Green Forest fires in The Democratic Republic of Congo from: 22 May 2023 to: 08 Jun 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-05-22,2023-06-08,8225.0,COD,WF 1014605,134.0,17.0,26.47761851801138,-4.545927887100621
Green Forest fires in Australia from: 30 May 2023 to: 08 Jun 2023.,Green,1.0,0.5,Australia,2023-05-30,2023-06-08,10595.0,AUS,WF 1014598,0.0,9.0,127.31490629829891,-16.479574705126137
Green Forest fires in Australia from: 31 May 2023 to: 08 Jun 2023.,Green,1.0,0.5,Australia,2023-05-31,2023-06-08,5994.0,AUS,WF 1014577,0.0,8.0,136.72971845202756,-16.8113317888665
Green Forest fires in The Democratic Republic of Congo from: 21 May 2023 to: 08 Jun 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-05-21,2023-06-08,7935.0,COD,WF 1014574,162.0,18.0,24.88798618821841,-5.557782013702986
Green Forest fires in Australia from: 27 May 2023 to: 08 Jun 2023.,Green,1.0,0.5,Australia,2023-05-27,2023-06-08,21498.0,AUS,WF 1014482,0.0,12.0,131.86587696327092,-20.186121680416722
Green Forest fires in Angola from: 24 May 2023 to: 08 Jun 2023.,Green,1.0,0.5,Angola,2023-05-24,2023-06-08,9047.0,AGO,WF 1014939,0.0,15.0,18.498168697194632,-16.55994813409672
Green Forest fires in Australia from: 24 May 2023 to: 08 Jun 2023.,Green,1.0,0.5,Australia,2023-05-24,2023-06-08,57711.0,AUS,WF 1014450,0.0,15.0,122.35794838458061,-20.000520203834462
Green Forest fires in Australia from: 20 May 2023 to: 08 Jun 2023.,Green,1.0,0.5,Australia,2023-05-20,2023-06-08,26536.0,AUS,WF 1014371,0.0,19.0,137.32014327098986,-16.407184302755894
Green Forest fires in Angola from: 19 May 2023 to: 07 Jun 2023.,Green,1.0,0.5,Angola,2023-05-19,2023-06-07,12856.0,AGO,WF 1014575,0.0,19.0,18.066901373742006,-9.837368215668244
Green Forest fires in Australia from: 27 May 2023 to: 07 Jun 2023.,Green,1.0,0.5,Australia,2023-05-27,2023-06-07,6485.0,AUS,WF 1014571,0.0,11.0,130.44641832441621,-14.798066475889692
Green Forest fires in Australia from: 30 May 2023 to: 07 Jun 2023.,Green,1.0,0.5,Australia,2023-05-30,2023-06-07,8503.0,AUS,WF 1014579,0.0,8.0,132.04064783217018,-18.72853097728064
Green Forest fires in The Democratic Republic of Congo from: 22 May 2023 to: 07 Jun 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-05-22,2023-06-07,6554.0,COD,WF 1014603,96.0,16.0,25.117876569890438,-5.177715777209334
Green Forest fires in The Democratic Republic of Congo from: 26 May 2023 to: 07 Jun 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-05-26,2023-06-07,9889.0,COD,WF 1014600,65.0,12.0,19.651684268604065,-5.97970284536322
Green Forest fires in Mexico from: 19 May 2023 to: 07 Jun 2023.,Green,1.0,0.5,Mexico,2023-05-19,2023-06-07,5470.0,MEX,WF 1014648,675.0,19.0,-105.39528467122918,23.063495359107478
Green Forest fires in Angola from: 24 May 2023 to: 07 Jun 2023.,Green,1.0,0.5,Angola,2023-05-24,2023-06-07,10412.0,AGO,WF 1014644,0.0,14.0,17.746068222010024,-9.31198650818705
Green Forest fires in The Democratic Republic of Congo from: 21 May 2023 to: 07 Jun 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-05-21,2023-06-07,12359.0,COD,WF 1014696,0.0,17.0,23.980233083588487,-3.5181157959029616
Green Forest fires in Angola from: 22 May 2023 to: 07 Jun 2023.,Green,1.0,0.5,Angola,2023-05-22,2023-06-07,6394.0,AGO,WF 1014716,187.0,16.0,16.895212400491793,-9.512333287685484
Green Forest fires in Australia from: 31 May 2023 to: 07 Jun 2023.,Green,1.0,0.5,Australia,2023-05-31,2023-06-07,11996.0,AUS,WF 1014935,0.0,7.0,126.60931871074182,-14.943701248475314
Green Forest fires in Mexico from: 18 May 2023 to: 06 Jun 2023.,Green,1.0,0.5,Mexico,2023-05-18,2023-06-06,15024.0,MEX,WF 1014458,1.0,19.0,-107.73223344756552,26.07916344495582
Green Forest fires in Australia from: 18 May 2023 to: 06 Jun 2023.,Green,1.0,0.5,Australia,2023-05-18,2023-06-06,48684.0,AUS,WF 1014332,0.0,19.0,131.62559946288832,-19.0871853394531
Green Forest fires in Russian Federation from: 29 Jun 2023 to: 18 Jul 2023.,Green,1.0,0.5,Russian Federation,2023-06-29,2023-07-18,24335.0,RUS,WF 1015247,0.0,19.0,130.2752614430936,54.213382269431406
Green Forest fires in Canada from: 28 Jun 2023 to: 17 Jul 2023.,Green,1.0,0.5,Canada,2023-06-28,2023-07-17,17797.0,CAN,WF 1015355,0.0,19.0,-125.40745742612141,55.80171054319319
"Green Forest fires in Angola, The Democratic Republic of Congo from: 28 Jun 2023 to: 17 Jul 2023.",Green,1.0,0.5,"Angola, The Democratic Republic of Congo",2023-06-28,2023-07-17,6554.0,AGO,WF 1015826,0.0,19.0,22.386317109309825,-11.193250654397822
Green Forest fires in Canada from: 30 Jun 2023 to: 17 Jul 2023.,Green,1.0,0.5,Canada,2023-06-30,2023-07-17,37625.0,CAN,WF 1015556,0.0,17.0,-111.2292909114011,59.6123101678431
Green Forest fires in Angola from: 28 Jun 2023 to: 16 Jul 2023.,Green,1.0,0.5,Angola,2023-06-28,2023-07-16,5073.0,AGO,WF 1015801,0.0,18.0,18.382788880562337,-9.44428013417863
Green Forest fires in Canada from: 29 Jun 2023 to: 15 Jul 2023.,Green,1.0,0.5,Canada,2023-06-29,2023-07-15,18481.0,CAN,WF 1015246,0.0,16.0,-99.57840422666618,53.455993949876124
"Green Forest fires in Angola, The Democratic Republic of Congo from: 28 Jun 2023 to: 15 Jul 2023.",Green,1.0,0.5,"Angola, The Democratic Republic of Congo",2023-06-28,2023-07-15,6033.0,AGO,WF 1015765,0.0,17.0,22.391573283858754,-11.195277622872744
Green Forest fires in Congo from: 26 Jun 2023 to: 14 Jul 2023.,Green,1.0,0.5,Congo,2023-06-26,2023-07-14,5654.0,COG,WF 1015704,0.0,18.0,15.472148898250282,-3.4349575828797736
Green Forest fires in Canada from: 25 Jun 2023 to: 14 Jul 2023.,Green,1.0,0.5,Canada,2023-06-25,2023-07-14,14654.0,CAN,WF 1015104,0.0,19.0,-124.80980042057416,55.3218032530662
Green Forest fires in Angola from: 28 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-28,2023-07-13,5338.0,AGO,WF 1015489,53.0,15.0,20.14370576036527,-9.85021053952467
Green Forest fires in Angola from: 29 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-29,2023-07-13,5926.0,AGO,WF 1015527,0.0,14.0,15.170805242958224,-10.392057025046055
Green Forest fires in Russian Federation from: 29 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Russian Federation,2023-06-29,2023-07-13,11560.0,RUS,WF 1015528,0.0,14.0,130.99961848449433,59.41048607227268
Green Forest fires in Canada from: 30 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Canada,2023-06-30,2023-07-13,5367.0,CAN,WF 1015555,0.0,13.0,-124.67425995343967,56.26666038067831
Green Forest fires in Angola from: 30 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-30,2023-07-13,8437.0,AGO,WF 1015647,3033.0,13.0,14.606741550765795,-11.520729269451074
Green Forest fires in Angola from: 29 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-29,2023-07-13,5591.0,AGO,WF 1015648,2055.0,14.0,14.891323164555653,-9.124554527347884
Green Forest fires in Angola from: 28 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-28,2023-07-13,5584.0,AGO,WF 1015649,0.0,15.0,16.463452200117395,-11.446913334502254
Green Forest fires in Australia from: 27 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Australia,2023-06-27,2023-07-13,6660.0,AUS,WF 1015650,0.0,16.0,142.61209612609377,-12.238657643448251
Green Forest fires in Angola from: 27 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-27,2023-07-13,5613.0,AGO,WF 1015651,0.0,16.0,15.672498053729456,-10.909963725938104
Green Forest fires in Angola from: 27 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-27,2023-07-13,6054.0,AGO,WF 1015652,0.0,16.0,15.963877790036388,-10.8807890427884
Green Forest fires in Angola from: 25 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-25,2023-07-13,5294.0,AGO,WF 1015653,10.0,18.0,14.931437584846092,-9.21946034361125
Green Forest fires in Angola from: 30 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-30,2023-07-13,5170.0,AGO,WF 1015700,88.0,13.0,14.882886439536374,-8.94805961779168
Green Forest fires in Australia from: 30 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Australia,2023-06-30,2023-07-13,6208.0,AUS,WF 1015701,0.0,13.0,142.1090192157247,-13.914378370663464
Green Forest fires in Angola from: 29 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-29,2023-07-13,6024.0,AGO,WF 1015702,0.0,14.0,15.020889090674078,-10.681921730188341
"Green Forest fires in Angola, The Democratic Republic of Congo from: 28 Jun 2023 to: 13 Jul 2023.",Green,1.0,0.5,"Angola, The Democratic Republic of Congo",2023-06-28,2023-07-13,5786.0,AGO,WF 1015703,0.0,15.0,22.392139076771322,-11.193849385750276
Green Forest fires in Angola from: 29 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-29,2023-07-13,12370.0,AGO,WF 1015269,464.0,14.0,15.004138308054245,-8.845662474750043
Green Forest fires in Russian Federation from: 27 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Russian Federation,2023-06-27,2023-07-13,14764.0,RUS,WF 1015279,0.0,16.0,134.34066671342464,59.92772656767549
Green Forest fires in Angola from: 26 Jun 2023 to: 13 Jul 2023.,Green,1.0,0.5,Angola,2023-06-26,2023-07-13,5987.0,AGO,WF 1015443,179.0,17.0,15.706989953587682,-9.581360810192164
Green Forest fires in Canada from: 23 Jun 2023 to: 12 Jul 2023.,Green,1.0,0.5,Canada,2023-06-23,2023-07-12,36750.0,CAN,WF 1015605,0.0,19.0,-112.36919310903085,59.50457334759126
Green Forest fires in Brazil from: 30 Jun 2023 to: 12 Jul 2023.,Green,1.0,0.5,Brazil,2023-06-30,2023-07-12,5414.0,BRA,WF 1015646,0.0,12.0,-45.012952830808565,-5.983079657280452
Green Forest fires in Russian Federation from: 30 Jun 2023 to: 12 Jul 2023.,Green,1.0,0.5,Russian Federation,2023-06-30,2023-07-12,9540.0,RUS,WF 1015600,0.0,12.0,128.81468784412647,58.34652109499498
Green Forest fires in Angola from: 30 Jun 2023 to: 11 Jul 2023.,Green,1.0,0.5,Angola,2023-06-30,2023-07-11,6855.0,AGO,WF 1015601,3435.0,11.0,17.649639867087764,-10.694652826984777
Green Forest fires in Angola from: 27 Jun 2023 to: 11 Jul 2023.,Green,1.0,0.5,Angola,2023-06-27,2023-07-11,6457.0,AGO,WF 1015602,0.0,14.0,16.88235481384857,-14.050283829612498
Green Forest fires in Angola from: 26 Jun 2023 to: 11 Jul 2023.,Green,1.0,0.5,Angola,2023-06-26,2023-07-11,7954.0,AGO,WF 1015603,257.0,15.0,16.048385063438175,-10.402489632886079
Green Forest fires in Angola from: 26 Jun 2023 to: 11 Jul 2023.,Green,1.0,0.5,Angola,2023-06-26,2023-07-11,5591.0,AGO,WF 1015604,0.0,15.0,17.24574586114342,-8.538432836517973
Green Forest fires in Angola from: 27 Jun 2023 to: 11 Jul 2023.,Green,1.0,0.5,Angola,2023-06-27,2023-07-11,6635.0,AGO,WF 1015530,0.0,14.0,15.590195929829456,-9.9751623984256
Green Forest fires in Canada from: 28 Jun 2023 to: 11 Jul 2023.,Green,1.0,0.5,Canada,2023-06-28,2023-07-11,22149.0,CAN,WF 1015170,0.0,13.0,-123.62044779557706,55.27776629258911
Green Forest fires in Canada from: 24 Jun 2023 to: 11 Jul 2023.,Green,1.0,0.5,Canada,2023-06-24,2023-07-11,12835.0,CAN,WF 1015198,0.0,17.0,-110.67296235970967,59.12773220264643
Green Forest fires in Canada from: 21 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Canada,2023-06-21,2023-07-10,11842.0,CAN,WF 1015231,0.0,19.0,-116.44137929152647,56.17801901021833
Green Forest fires in Angola from: 29 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-29,2023-07-10,5868.0,AGO,WF 1015442,448.0,11.0,16.43517639374067,-9.447487874893996
Green Forest fires in Angola from: 29 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-29,2023-07-10,6446.0,AGO,WF 1015488,224.0,11.0,15.872494311757661,-7.452254565191313
Green Forest fires in Canada from: 23 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Canada,2023-06-23,2023-07-10,30657.0,CAN,WF 1015405,0.0,17.0,-112.33075212117308,59.50054577766829
Green Forest fires in Angola from: 27 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-27,2023-07-10,8349.0,AGO,WF 1015400,0.0,13.0,15.821361955271833,-7.805101749900275
Green Forest fires in Angola from: 26 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-26,2023-07-10,22006.0,AGO,WF 1015402,0.0,14.0,15.514774511816345,-9.626069365364472
Green Forest fires in The Democratic Republic of Congo from: 28 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-06-28,2023-07-10,6650.0,COD,WF 1015356,0.0,12.0,18.16878792724316,-7.256079119120777
Green Forest fires in Angola from: 28 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-28,2023-07-10,7974.0,AGO,WF 1015357,1340.0,12.0,16.194049254667583,-9.714846953977446
Green Forest fires in Angola from: 25 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-25,2023-07-10,6214.0,AGO,WF 1015362,33.0,15.0,15.204201223925073,-9.889877486647734
Green Forest fires in Angola from: 25 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-25,2023-07-10,7456.0,AGO,WF 1015322,313.0,15.0,15.117509957014772,-9.809839463748826
Green Forest fires in Angola from: 21 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-21,2023-07-10,6617.0,AGO,WF 1015290,68.0,19.0,17.26006620187815,-9.465809075866325
Green Forest fires in Angola from: 27 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-27,2023-07-10,13318.0,AGO,WF 1015317,0.0,13.0,15.783114399869092,-10.706117293255225
Green Forest fires in The Democratic Republic of Congo from: 27 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-06-27,2023-07-10,5191.0,COD,WF 1015531,54.0,13.0,17.134141170492917,-7.314612804996719
Green Forest fires in Angola from: 29 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-29,2023-07-10,10061.0,AGO,WF 1015557,0.0,11.0,14.782146426694151,-10.472993889564918
Green Forest fires in Angola from: 29 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-29,2023-07-10,5367.0,AGO,WF 1015558,400.0,11.0,16.380527200251738,-9.299312825002517
Green Forest fires in Angola from: 28 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-28,2023-07-10,9380.0,AGO,WF 1015559,1434.0,12.0,16.131304140096375,-9.490748629791025
"Green Forest fires in Angola, The Democratic Republic of Congo from: 28 Jun 2023 to: 10 Jul 2023.",Green,1.0,0.5,"Angola, The Democratic Republic of Congo",2023-06-28,2023-07-10,5423.0,AGO,WF 1015560,0.0,12.0,22.39138916391963,-11.194679438797278
Green Forest fires in The Democratic Republic of Congo from: 27 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-06-27,2023-07-10,5454.0,COD,WF 1015561,11.0,13.0,18.303098900202134,-7.125009430771666
Green Forest fires in Angola from: 27 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-27,2023-07-10,6243.0,AGO,WF 1015562,0.0,13.0,16.882030936301028,-14.0507866576128
Green Forest fires in Angola from: 27 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-27,2023-07-10,6809.0,AGO,WF 1015563,50.0,13.0,15.569963619683184,-6.639380062505768
Green Forest fires in Angola from: 24 Jun 2023 to: 10 Jul 2023.,Green,1.0,0.5,Angola,2023-06-24,2023-07-10,5418.0,AGO,WF 1015564,129.0,16.0,15.798751766691858,-8.427160995327466
Green Forest fires in Angola from: 27 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,Angola,2023-06-27,2023-07-09,5517.0,AGO,WF 1015532,0.0,12.0,16.881631687125033,-14.042721838254703
Green Forest fires in Angola from: 28 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,Angola,2023-06-28,2023-07-09,5298.0,AGO,WF 1015529,695.0,11.0,17.46442174507606,-10.504453537857005
Green Forest fires in Canada from: 24 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,Canada,2023-06-24,2023-07-09,6154.0,CAN,WF 1015492,0.0,15.0,-112.18269452273283,59.479667916765884
Green Forest fires in Angola from: 20 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,Angola,2023-06-20,2023-07-09,11435.0,AGO,WF 1015495,0.0,19.0,17.200228152389023,-9.282838192106128
Green Forest fires in The Democratic Republic of Congo from: 21 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-06-21,2023-07-09,6220.0,COD,WF 1015257,2430.0,18.0,20.450331020543143,-6.251624686551572
Green Forest fires in The Democratic Republic of Congo from: 20 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-06-20,2023-07-09,5615.0,COD,WF 1015328,0.0,19.0,18.107782072858946,-7.330700096761871
Green Forest fires in Bolivia from: 20 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,Bolivia,2023-06-20,2023-07-09,5845.0,BOL,WF 1015330,0.0,19.0,-61.535783606002575,-16.438456033815278
Green Forest fires in Angola from: 25 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,Angola,2023-06-25,2023-07-09,12610.0,AGO,WF 1015363,808.0,14.0,16.41575524770576,-9.83211528225479
Green Forest fires in The Democratic Republic of Congo from: 28 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-06-28,2023-07-09,6211.0,COD,WF 1015358,0.0,11.0,17.297937497416363,-7.202777614008177
"Green Forest fires in The Democratic Republic of Congo, Angola from: 30 Jun 2023 to: 09 Jul 2023.",Green,1.0,0.5,"The Democratic Republic of Congo, Angola",2023-06-30,2023-07-09,6949.0,COD,WF 1015350,0.0,9.0,16.197240523990825,-5.834908567151924
Green Forest fires in Angola from: 25 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,Angola,2023-06-25,2023-07-09,15496.0,AGO,WF 1015403,42.0,14.0,15.36069148654839,-8.996804146862901
Green Forest fires in The Democratic Republic of Congo from: 21 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,The Democratic Republic of Congo,2023-06-21,2023-07-09,6386.0,COD,WF 1015406,29.0,18.0,22.23501340944706,-9.843524345579983
Green Forest fires in Angola from: 25 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,Angola,2023-06-25,2023-07-09,18323.0,AGO,WF 1015444,41.0,14.0,15.396816416308988,-10.119536352367623
Green Forest fires in Canada from: 20 Jun 2023 to: 09 Jul 2023.,Green,1.0,0.5,Canada,2023-06-20,2023-07-09,10780.0,CAN,WF 1015165,0.0,19.0,-124.59325769698229,55.84137035186002
Green Forest fires in United States from: 31 Jul 2023 to: 19 Aug 2023.,Green,1.0,0.5,United States,2023-07-31,2023-08-19,11750.0,USA,WF 1016314,6.0,19.0,-122.53798542781999,43.996938326603
Green Forest fires in Brazil from: 31 Jul 2023 to: 18 Aug 2023.,Green,1.0,0.5,Brazil,2023-07-31,2023-08-18,8034.0,BRA,WF 1016340,0.0,18.0,-55.308718408827694,-6.190618832895709
Green Forest fires in Brazil from: 29 Jul 2023 to: 17 Aug 2023.,Green,1.0,0.5,Brazil,2023-07-29,2023-08-17,7782.0,BRA,WF 1016476,0.0,19.0,-53.28568836984841,-6.167975204097433
Green Forest fires in Australia from: 28 Jul 2023 to: 16 Aug 2023.,Green,1.0,0.5,Australia,2023-07-28,2023-08-16,31580.0,AUS,WF 1016031,0.0,19.0,121.87951397248261,-18.901504095989175
Green Forest fires in Australia from: 28 Jul 2023 to: 15 Aug 2023.,Green,1.0,0.5,Australia,2023-07-28,2023-08-15,8841.0,AUS,WF 1016057,0.0,18.0,130.33033811796412,-11.420140340520623
Green Forest fires in Canada from: 31 Jul 2023 to: 15 Aug 2023.,Green,1.0,0.5,Canada,2023-07-31,2023-08-15,5448.0,CAN,WF 1016315,0.0,15.0,-112.2745556119058,60.66058142582262
Green Forest fires in Australia from: 28 Jul 2023 to: 14 Aug 2023.,Green,1.0,0.5,Australia,2023-07-28,2023-08-14,11455.0,AUS,WF 1016215,1.0,17.0,130.78520703793515,-11.410654694364668
Green Forest fires in Russian Federation from: 28 Jul 2023 to: 13 Aug 2023.,Green,1.0,0.5,Russian Federation,2023-07-28,2023-08-13,8250.0,RUS,WF 1016239,0.0,16.0,134.6914863522934,57.75214647351072
