active_satellites,inactive_satellites,debris_objects,average_altitude,orbital_velocity,launch_frequency,collision_alerts,solar_activity,orbital_region,traffic_density,congestion
1301,2178,3875,7731.4850210740005,3.971383141852245,8.917477805431965,66,232.29841866690575,2,0.3041912130904614,0
4978,2554,13659,1723.3817473179479,4.942434292885189,12.773767816489102,29,57.03254438860128,1,0.08774111887387104,1
4581,1611,4983,9673.45776481588,3.244915738254985,17.378263940448974,82,169.1393769654635,3,0.5251989439413992,0
218,2174,8320,30184.95321805913,1.6010066577585973,7.424550394169353,84,212.47001038613877,3,0.33526376080826203,1
1998,601,13798,3144.590929219238,4.023992947095319,6.373835629335883,58,223.25709606584502,3,0.12817000724564642,0
4023,740,1293,12532.944729592044,4.834584567527301,7.356944499881939,77,113.9103462334516,1,0.45828713260923815,1
3752,1273,16804,487.0019729574343,7.878443551620359,10.015941409810939,30,141.95017256609296,1,0.5255791532421646,0
2179,2027,14343,22762.755612508954,3.430913832146773,6.2618918751115356,20,56.97783200838633,3,0.7742566073369715,0
4133,1448,3795,33950.800293209795,5.7443876023389775,5.009041300741705,16,207.95308276660887,1,0.8081213531990633,0
4943,2427,7269,13960.309112485014,6.758371088135728,7.506061842637564,52,74.91439757234824,3,0.4685190251264536,0
2393,2919,19181,20853.661993339916,3.3477350939633492,15.556585296004704,50,135.61628514388812,3,0.9207359288987087,1
2920,675,1484,16391.785336597986,7.509518673960102,5.0562957399403885,23,248.16180199901484,1,0.788662187005358,0
4491,2975,3240,35045.24048801486,3.3718190101896477,16.892592660481604,39,233.54744793329513,1,0.43248678236520555,0
2215,1004,18996,26548.752087285113,7.788630168234738,5.702130828415875,97,116.0047129925992,3,0.3502507046037696,1
963,1677,4214,1783.1834603491345,1.0150984251085333,12.06153793775929,46,94.77612025318783,3,0.31788192362890144,0
4167,2096,10120,4092.343043978372,5.439213263720751,19.41952564530887,19,100.3384953309133,2,0.4637148751210918,1
155,301,15134,17043.213787795426,6.52948373425107,19.03585719461503,15,186.957131414878,3,0.33030515440569774,0
4071,2719,14311,22816.504268094846,2.9604229327081866,8.692659971447295,57,195.15945561377873,1,0.46882755620157157,0
2784,2524,17846,10596.172820551421,1.8193519159251657,1.3503153859834427,48,93.29861595756597,2,0.5772642505452521,1
1540,2212,10203,24352.280605408858,1.1705790861895646,18.052574287630424,41,97.99799198218302,3,0.16601812958449214,0
1909,633,9424,20839.60918315598,1.5208485545370862,2.5383196318303414,11,114.67781657028327,3,0.7978939105644993,1
4323,2425,16790,15776.314289688307,4.801238299341241,18.47098466130791,40,136.6355956715009,3,0.11261810665797534,0
160,1597,5682,21046.233524395895,6.874171824819305,14.652612124843245,57,233.49417654673036,1,0.40434410885323235,0
3507,1147,8262,33009.39435795444,1.4419160568584202,18.684782410736823,59,55.30156882932893,2,0.16522019916960773,1
487,139,13928,8906.708166880268,1.792262645522381,13.307836236287942,23,177.63947694512373,3,0.30392852752091903,1
4866,2042,12226,28525.387224176982,1.0357210147986518,19.902253529370743,12,222.33951998123567,1,0.45828687365192167,1
4995,2797,8461,628.0661948078251,2.975941791345048,9.340033618948041,33,194.67272003221024,2,0.7487528692049806,0
763,1707,6490,3235.780062787624,7.448724702777359,6.5924301547759745,60,93.34842395913137,3,0.6270869722971193,0
1727,2920,10166,34198.74189598147,2.9340159850430894,7.866239140650427,26,145.34933087106077,2,0.36072529848819823,0
1326,1605,17388,25178.686201360262,4.085701129071084,7.005778642295699,84,232.05611572064305,3,0.5909452662069238,1
2347,2390,18575,22872.75607316245,2.252701770261562,8.015945703186274,66,73.14349307248425,2,0.2963224277589671,1
2852,2814,4828,12159.178586287191,1.8139917549873819,17.704042117483176,13,247.50223647224385,1,0.8384777536059529,1
2009,1441,12427,6799.2710410205655,2.27676112625592,11.841222703174505,40,78.72473528125934,3,0.4831766481959806,1
3045,1858,4042,13800.995396249766,2.4730298385675287,14.513958412431107,56,78.48350870604119,1,0.7167582631471346,0
2783,2044,6872,21622.368906180218,1.9120217804618607,5.757465197330422,29,212.57186355630105,2,0.3119532386043845,1
2102,1573,15424,22910.870278940667,6.540871080522909,19.7974136632769,44,215.66930365886327,3,0.6773414025239509,0
1624,1655,4486,6269.913802049985,4.340719468732772,5.614694843508583,73,57.583731205858044,3,0.9267705681322416,0
3810,218,12137,16148.968744889102,4.778385992930425,3.1805029115064687,0,83.6610812285913,1,0.10776556688012362,0
2556,2779,8688,20489.953207367715,3.6225540270479017,15.563891705979902,91,239.70553073357468,3,0.5906008718551649,0
664,1702,12597,34566.596977734276,2.4751998859713473,16.781506698842662,82,105.86905308210251,3,0.5009303902077218,0
1516,1821,13944,19869.34714415951,1.6573116517962352,7.875905330382724,93,52.44793303377862,1,0.5409795673222049,0
4365,2653,19253,20985.458881854196,1.5314799214521209,10.82143564425957,83,100.8084201076501,2,0.19460157879037232,1
343,524,8537,27593.75491337921,2.295994180219836,8.282559672101176,51,197.08651263597983,1,0.02709969517915567,0
3967,2379,19923,15197.047657890744,6.951233353090171,5.878439119613043,19,233.29067583616768,1,0.07127047724031244,1
4104,675,12555,13942.468711589145,2.5158163270489218,16.26754063702467,22,81.03131704559931,2,0.28418240459147837,0
3084,969,3289,21354.5496618981,3.4837371419072936,15.140747123716796,94,94.88276397034281,3,0.8543937007744,0
2222,1425,2883,28242.419618927965,5.009261506251148,9.706572594656883,95,138.30626083866775,3,0.8068605583075232,1
1628,2591,9564,23025.425445319765,4.5798917350609845,9.111018447994182,89,199.66047048018493,2,0.995419810715393,1
469,2891,19399,6863.495153933438,5.660744408120626,3.6032738955193278,77,181.73940441071178,3,0.7405332803580342,0
3384,1662,19350,14437.670049122225,2.360203806857382,12.745467200820473,5,115.50671620120659,2,0.3512220509903299,0
2273,1309,3869,18550.965380184298,4.668342500940987,18.47355483962599,32,63.2703638325073,1,0.9182546707708527,1
1275,251,15113,18950.048971654345,6.3742441160819885,14.376877846335374,7,100.5921293162423,3,0.7906691580696523,1
3748,2054,550,12357.50597436698,3.7125486832805468,10.125409885526542,62,93.91267926525822,3,0.6989466909336358,1
2263,2667,10392,18902.444191800998,7.8032607887164325,0.7731701811344638,3,54.21075261482091,2,0.5361509120806365,1
3693,1337,9675,24292.51903207296,5.0456460302491415,18.605656886388285,12,245.00799530829238,2,0.7170318000134275,1
2722,1610,15691,16953.423131675023,5.723785904730543,6.160886760539568,34,101.07430626866929,1,0.9587705441313026,0
1721,2080,11340,16358.235618391622,4.21361417758468,5.999050419788978,92,217.30700945212033,2,0.862279723298615,0
4388,2000,17042,28896.665122451508,7.004955907669143,9.391921074014306,88,146.9723210680093,2,0.19446292130042608,1
454,2560,7809,27294.80140990454,4.160408467976814,8.583318462351972,33,244.45815138130146,2,0.09762587127927014,1
157,1442,616,15322.097323702907,7.5959621950923415,19.24698994081462,55,79.910624190713,3,0.016576371026978065,1
3473,1789,10183,35857.27764521493,3.152433800919705,3.3001490964669222,10,72.13463218791154,3,0.7128181456740236,1
3455,1004,10778,2579.6613477577325,7.06073584026462,13.782443095513685,37,50.492584898051064,3,0.2789109305196702,1
4315,1962,11087,11870.647381272385,5.475472215734645,2.1352639749452917,92,193.6894177973225,3,0.7182188149212329,0
2355,723,17868,1518.5320587135288,6.5933826858395586,5.537951569904253,44,111.27525401128393,3,0.184152041381205,0
926,635,8218,30253.003889512936,1.263908992150451,14.44274356805315,85,224.07098952672993,3,0.43673132031084405,1
871,786,2027,27251.562101583055,2.940957562272767,16.08086867717792,57,176.7609704294193,1,0.013602242546626009,0
780,2760,5942,24675.62235089791,6.929551976657841,9.378490245890259,33,165.48637773735223,3,0.10864689286828533,0
671,837,2332,7878.105591708859,3.2283358539571405,15.786902168887405,74,147.3783073454459,2,0.08143126881685459,1
1441,1280,13966,25536.33477028628,5.988587473521906,18.70254101915137,91,101.63472901689161,3,0.7905901720790862,0
3694,887,18029,12920.16091723766,7.945321702069961,18.715748695296803,71,62.9377062517698,2,0.9043984538224422,0
2679,872,11786,31294.78816489224,2.24018124768092,6.849489108656086,23,138.71359571047194,2,0.17452894758270487,1
4330,335,1753,7342.15888720102,3.9228215835261904,6.2427968287395,73,69.82393039705335,1,0.5245059064339221,1
450,2567,2688,7998.6992821221775,2.155886975363038,14.528893043841705,78,231.1462264190748,2,0.15020615917056757,1
4769,577,14093,34588.989194349466,2.08000518157637,13.08189005537031,62,215.86582368066865,2,0.7792525980373801,0
2791,789,1686,18709.32128979583,5.431299785525141,7.845302165416978,38,173.9522578948059,1,0.8207584594250219,1
4395,2798,10140,16180.609485913283,2.339632257372352,4.573466082906831,20,140.48793859354998,2,0.7851635904232777,1
3420,2272,19495,12792.603598793523,4.378577642560077,12.368637752891656,99,140.8390803929171,1,0.25149728873465116,1
3001,1592,8155,29957.4082448457,7.845590315353784,8.60477984803444,35,142.90301540211604,2,0.3375741197757457,0
1980,1271,14376,12826.930204584532,3.3319063742713118,2.6422688322769416,47,199.09262679469288,3,0.20856719046388217,1
1112,873,14306,12950.419548777443,7.1154089267982386,12.784975034136599,83,75.24101275924401,2,0.0033117221147774822,0
2237,1808,19835,4615.362595910917,3.7745554299266737,13.95348823584223,12,156.25915656288223,3,0.06461102774863703,0
1915,2429,16546,18842.00456099195,2.8400543742870923,7.284640201489445,1,212.53333227305035,1,0.9863196257993518,1
4498,250,14915,33270.2496783946,3.3537619218102006,16.639088142201054,26,152.02517528044964,3,0.9132226694395004,0
4520,1512,15952,34479.90441104002,1.8938053414065372,1.4734616652260168,6,52.748246377038164,3,0.07945037398784671,0
4978,1020,18995,35839.45640218617,5.752896091676341,9.918195599789478,89,98.93811878757045,2,0.4612727791361181,1
2050,1600,6038,17135.925283392153,4.563139612803495,19.12668945234212,93,183.71692846260515,3,0.9745713211488792,0
1853,103,12391,27943.14138513307,5.296813242014136,3.809262734239649,18,236.83991499858905,1,0.05447713544859034,0
3815,1982,2740,19980.74341581678,3.1216494441108518,3.44648483854447,39,228.74961697369514,1,0.6687541496098711,0
1295,1726,7096,19816.887315928787,5.574254757867917,7.573933715676208,20,214.5409839046803,2,0.10649162634235476,0
725,1565,1974,29063.42460357817,2.1521922180415323,5.361680851577086,57,240.03283265771825,2,0.3479586831364192,0
544,2923,12122,30105.815637360523,5.567309012008391,4.430667873434624,25,105.98357109372643,1,0.047076005891323214,0
182,225,1523,908.5985081074184,1.5679671072899177,18.99686123064447,73,52.479535813426594,1,0.5983861042951713,1
253,215,5605,33951.87678175155,3.8019120888710733,6.896955464980319,35,120.87491917565139,2,0.702463966396404,0
533,1990,17281,29662.810431505062,5.268271340950032,1.196761494027192,43,165.40220038538618,2,0.041444414564912324,0
4612,2687,6817,26015.69376176247,6.987222812264472,17.995634302731677,63,113.29320002874066,2,0.5041434025650681,1
3868,2821,13838,30702.758943420264,6.686905182663869,8.964920952976968,26,58.84075170916903,2,0.2990205477783541,1
1979,2334,4513,19434.024635297617,4.688650539123115,14.718835245056006,7,151.43739830334073,2,0.7092380677945667,1
4357,1503,18757,27882.834063366485,7.183594881577002,7.346944945065623,89,89.93927219733892,1,0.5102634106641212,0
741,132,15240,21631.63435237231,4.541320756767083,18.703380739982926,0,195.51425542789985,2,0.01679958254278846,1
4494,1947,19682,19636.919918627733,4.620167009350932,5.756005108782176,22,67.8403152893233,3,0.26548805079137816,1
2475,2976,7367,7775.556459074185,6.043875526741432,13.25533286442386,72,241.62515601202074,1,0.4874653053972413,1
1556,1088,12176,30537.458060932124,7.144476259397968,16.486898494409814,30,225.33609582197792,3,0.09633221457991892,1
632,2004,10358,31842.582394859666,5.219015474044598,4.758655690164588,6,224.77083014566745,2,0.8856010140641248,0
3679,2952,1446,34968.69595546404,7.609342291437575,16.030216826744223,8,207.9781277507054,1,0.8965666931781741,0
3732,2160,1122,4511.704240495078,2.6281024623682967,15.845520220725051,70,176.71785849183343,2,0.11259915057373582,1
2271,2048,10867,10638.356161807715,7.470166003226765,19.284472036907427,91,60.685807861922456,2,0.8833024967099377,1
836,458,19045,24737.523328317762,2.5515706866885344,18.456238307534896,97,182.48517768809114,2,0.5725375394116,1
2126,922,2260,30817.210712827866,4.6849084800149035,7.772174501256166,52,199.38545633584832,1,0.8656329307915719,0
2668,2161,19864,27096.689477091793,6.572222573567766,11.81087508724625,15,76.16398309104318,1,0.6277773170159129,1
4934,259,13675,16510.197165029298,6.611089171077656,18.50588643158364,73,173.1512051014225,3,0.9169151363659293,0
3839,1006,1714,26189.990879411926,2.947114835186251,0.08751345725900084,23,145.77349484031492,1,0.4598322963957099,0
1541,2886,17503,2782.071652608152,7.90126654207649,12.547002841541042,73,144.48830846399977,2,0.9981778945512619,0
2307,1813,4102,23918.876417573458,1.5642239548363936,4.307270202708924,45,89.89244670366543,3,0.8575276594344563,1
1242,1800,6314,486.8604348683657,1.2434792294590222,14.775320205260986,28,197.88763711921985,1,0.629351803854529,0
1060,2600,5387,1902.2459923668746,6.890706213306136,15.929393822196346,88,235.0249321889307,3,0.39200754367337776,1
970,2981,4749,27311.180981387053,6.73313237402766,14.259184740809843,29,207.56066325001166,2,0.6157464481535306,1
188,2813,6611,17299.048229209053,5.989722124893473,19.92156003987112,50,123.80644456347842,1,0.7289643904109899,0
4887,2945,11243,2331.9252303185863,6.95541816880449,9.585152519856933,82,246.83546210897347,2,0.3426801720707744,1
3501,432,3113,17450.630754759015,1.9629147935914764,11.22690954647657,30,122.83406119138658,2,0.5409449787147729,0
2597,1673,10326,2446.6050308450385,1.6698128145083149,8.179848452901801,29,96.8847726335577,3,0.8902029481558414,1
2279,2251,5268,12587.95430697901,7.785818431776507,19.479663083146935,33,243.61692778660722,3,0.9523420164210442,0
1715,254,16493,5833.939278014568,5.369665949547818,18.455127020297695,91,207.96330699693038,3,0.6181500253814928,0
2210,180,8548,8053.534261029731,7.4389272303519265,19.732735603005946,18,202.24882830669236,3,0.15001292335848482,0
1931,498,11132,7202.680629755506,7.345102569485619,19.697824054117014,74,65.48638868140637,3,0.7672787223251736,1
207,1441,16984,13509.29171341377,5.571978875586501,17.909135693956376,27,88.40472124478318,1,0.24765191068310777,1
1819,708,14643,4063.1177390475705,5.399321590507598,18.617550562238318,5,53.70359230347383,3,0.06495789659062212,0
3834,2177,6360,19092.96490785267,3.5196206278143523,2.397623456615159,16,205.32983564882736,1,0.3709567243697507,0
1719,1283,7876,14774.216292384657,2.0437703916639465,3.470560703268142,90,105.64859225849736,1,0.26879403554340486,1
3555,533,17649,30267.168554438416,5.806234668731129,17.703751606481145,35,76.44476509201922,2,0.514783086318998,1
1105,1130,3904,29768.118303282943,6.725023989624775,14.53600924186031,0,86.37824072647848,1,0.0023396307278693573,1
406,1930,4066,29709.144604217872,4.812366250262525,17.49977423545212,15,178.22638871681386,2,0.6796573698367713,1
4476,1568,5165,17013.086085623298,1.3560839808074285,15.400670313475153,67,136.6101381582653,2,0.4416802865363453,1
307,883,7225,10610.232194190135,2.014423939856385,2.7916710592629124,46,238.27927784879083,3,0.25946566698398543,1
839,814,13528,15071.365612768086,1.7137223689064607,18.331314056800814,22,123.17832346627706,3,0.2712026563108759,1
3759,1032,18290,24807.908244912585,5.604821540403023,15.424570498683131,95,216.77486618249793,3,0.04230979518922895,1
1018,689,4426,19166.351562070457,4.953523609958076,11.416123951600191,66,159.29300230241492,1,0.2226128802283085,1
2769,2810,17662,22550.08696143904,4.265502057605764,10.64723136892982,61,191.06949883848765,3,0.11853231719386959,0
4361,1501,18256,25035.09504245513,4.803859891306753,11.475973515377497,84,83.73215230460835,2,0.43653139508518657,1
3048,286,11405,33077.40595894379,2.9316838964798055,7.808338863290823,87,199.7969052114013,3,0.49425208288565137,1
2789,1151,9688,33994.334819603995,6.633090200651621,16.06438678987113,14,67.13107180870308,3,0.8235051676932993,0
2150,589,7358,30288.825946801604,3.29981675960754,18.180350015790218,74,188.2242779850408,2,0.5657307251620892,0
746,1467,6361,2529.201575093721,5.510108357203592,5.058300423936577,66,143.1035197443838,1,0.5873306628390451,1
1583,790,14987,35260.193166302146,3.7361197264238424,0.7609441325055655,82,95.70522799050929,1,0.09727490652024129,1
2581,1845,13636,25389.979996895807,1.5051656748109699,4.058548080481577,42,146.07742549425782,1,0.35062300811878433,0
